update,env_steps,episodic_return,total_loss,value_loss,actor_loss,entropy,task_reward_mean,task_reward_std,goal_reward_mean,goal_reward_std,task_reward_running_mean,task_reward_running_std,goal_reward_running_mean,goal_reward_running_std,learning_rate,obs_norm_mean,obs_norm_var,train_goal_success_rate,rnd_reward_mean,rnd_reward_std,rnd_raw_intrinsic_mean,rnd_rew_running_std,rnd_predictor_loss,icm_reward_mean,icm_reward_std,icm_raw_intrinsic_mean,icm_rew_running_std,icm_loss,eval_success_rate,eval_episodic_return,eval_oracle_return,LR,NUM_ENVS,NUM_STEPS,TOTAL_TIMESTEPS,UPDATE_EPOCHS,NUM_MINIBATCHES,GAMMA,GAE_LAMBDA,CLIP_EPS,ENT_COEF,VF_COEF,HIDDEN_DIM,MAX_GRAD_NORM,ACTIVATION,ENV_NAME,ENV_BACKEND,EPISODE_LENGTH,ACTION_REPEAT,ENV_KWARGS,ANNEAL_LR,NORMALIZE_ENV,DEBUG,SEED,WANDB_MODE,ENTITY,PROJECT,EVAL_RENDER_STEPS,EVAL_RENDER_MAX_FRAMES,EVAL_RENDER_HEIGHT,EVAL_RENDER_LOG_WANDB_HTML,TRAIN_RENDER_FREQ,EVAL_FREQ,EVAL_NUM_ENVS,COMMENT,ADD_GOAL_REWARD,USE_ORACLE_REWARD,ORACLE_REWARD_COEF,CONDITION_ON_GOAL,GOAL_REACH_EPSILON,SAVE_MODEL,checkpoint_dir,USE_RND,RND_COEF,RND_LR,RND_HIDDEN_DIM,RND_OUTPUT_DIM,USE_ICM,ICM_COEF,ICM_LR,ICM_HIDDEN_DIM,ICM_FEATURE_DIM,ICM_BETA,TASK_REWARD_COEF,LOG_CSV,CSV_LOG_FREQ,GPU_NAME,EXP_DIR,run_id
10,163840,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
15,262144,0.0,-0.0067338165827095,0.0006217663758434,-0.007044699974358,11.188413619995115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002997893607243,0.9026971459388732,5.370244979858398,0.0,0.0257872231304645,0.0099586239084601,0.4161837100982666,17.174850463867188,0.416645348072052,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
20,327680,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
30,491520,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
31,524288,0.0,-0.0064412993378937,0.0001845568622229,-0.0065335780382156,11.027790069580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002995646500494,0.9030104279518129,5.264291763305664,0.0,0.0215858835726976,0.0068468628451228,0.3265213370323181,15.591115951538086,0.3258793950080871,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
40,655360,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
46,770048,0.0,-0.0075596310198307,0.000112248075311,-0.0076157543808221,10.90370273590088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002993540256284,0.9001907706260681,5.1919050216674805,0.0,0.0207332503050565,0.007213236298412,0.2949716746807098,14.313265800476074,0.2950072288513183,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
50,819200,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
60,983040,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
62,1032192,0.0,-0.008402545005083,6.39088757452555e-05,-0.0084345005452632,10.699536323547363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002991293149534,0.8979671001434326,5.089207649230957,0.0,0.0177865363657474,0.0056885848753154,0.2483281195163726,14.124290466308594,0.2483296245336532,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
70,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
78,1294336,0.0,-0.0086040161550045,3.873391688102856e-05,-0.0086233839392662,10.574423789978027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002989046042785,0.8968044519424438,4.950981616973877,0.0,0.0157741606235504,0.0047974088229238,0.2186110019683838,13.965524673461914,0.2181857675313949,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
80,1310720,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
90,1474560,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
93,1540096,0.0,-0.007901937700808,3.1528936233371496e-05,-0.0079177021980285,10.442333221435549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002986939507536,0.8962823152542114,4.830852508544922,0.0,0.014628691598773,0.0045205159112811,0.1988650560379028,13.644349098205566,0.1989124715328216,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
100,1638400,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
109,1802240,0.0,-0.0088115595281124,2.3880566004663702e-05,-0.0088235009461641,10.287150382995604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002984692691825,0.8971476554870605,4.719503402709961,0.0,0.0130580998957157,0.0039254645816981,0.176018014550209,13.543294906616213,0.1759139895439148,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
110,1802240,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
120,1966080,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
124,2048000,0.0,-0.0076746856793761,2.206575300078839e-05,-0.0076857190579175,10.086480140686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002982585865538,0.897139847278595,4.635698318481445,0.0,0.01288603246212,0.0041061849333345,0.1719174087047577,13.332383155822754,0.1718395948410034,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
130,2129920,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
140,2293760,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
140,2310144,0.0,-0.0071016605943441,1.7642232705838978e-05,-0.0071104820817708,9.899576187133787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002980339049827,0.8977868556976318,4.576572418212891,0.0,0.011775404214859,0.0037983132060617,0.1555004864931106,13.234957695007324,0.1554795801639557,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
150,2457600,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
156,2572288,0.0,-0.0088804187253117,1.3796670828014612e-05,-0.0088873170316219,9.727161407470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002978091943077,0.8981236815452576,4.515519618988037,0.0,0.0112140672281384,0.0037777705583721,0.1468280106782913,13.121715545654297,0.146683856844902,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
160,2621440,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
170,2785280,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
171,2818048,0.0,-0.0101320166140794,1.1030364476027898e-05,-0.0101375319063663,9.5571928024292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002975985698867,0.8986582159996033,4.458789825439453,0.0,0.0102974213659763,0.0035134546924382,0.1335233449935913,12.971534729003906,0.1335031688213348,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
180,2949120,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
187,3080192,0.0,-0.0089740809053182,1.010859341477044e-05,-0.0089791342616081,9.412607192993164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002973738592118,0.8995872735977173,4.429388046264648,0.0,0.0102028725668787,0.003388792509213,0.131088301539421,12.86558723449707,0.1310223042964935,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
190,3112960,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
200,3276800,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
203,3342336,0.0,-0.0099169677123427,9.939279152604286e-06,-0.0099219381809234,9.213309288024902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002971491776406,0.9005513191223145,4.415651321411133,0.0,0.0105712283402681,0.0033634044229984,0.1345729231834411,12.743070602416992,0.1343964636325836,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
210,3440640,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
218,3588096,0.0,-0.0099031710997223,7.105438271537423e-06,-0.0099067231640219,9.07070541381836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296938495012,0.9012790322303772,4.39630126953125,0.0,0.0091428719460964,0.0032358868047595,0.115144595503807,12.600478172302246,0.1151202246546745,,,,,,,,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
220,3604480,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
230,3768320,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0003,256,64,350000000,4,8,0.99,0.8,0.2,0.0,0.5,256,1.0,tanh,ant_u_maze_single_goal,,1000,1,{},1,1,0,75937,online,,purejaxrl_ant_u_maze_single_goal_no_teacher_rnd_baseline,300,1000,360,1,200,10,50,no_teacher_rnd_baseline,0,0,1.0,0,0.5,1,checkpoints,1,0.01,0.0001,256,128,0,1.0,0.0001,256,128,0.2,1.0,1,1,Quadro RTX 8000,/network/scratch/f/faisal.mohamed/purejaxrl/counter-force_127766256,counter-force_127766256
